4/4 22:51:53.335  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x068000000023AC05,"Delraius",0x512,0x0,15290,"Vampiric Embrace",0x20,387,0,0,nil
4/4 22:51:53.335  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x06800000007AD381,"Chimaîra",0x512,0x0,15290,"Vampiric Embrace",0x20,387,0,0,nil
4/4 22:51:53.335  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x0680000000767E87,"Illiash",0x511,0x0,15290,"Vampiric Embrace",0x20,410,0,0,nil
4/4 22:51:53.335  SPELL_DAMAGE,0x06800000002449E3,"Recall",0x512,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,32379,"Shadow Word: Death",0x20,14093,-1,32,0,0,0,nil,nil,nil
4/4 22:51:53.335  SPELL_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0xF140771C500003C7,"WannWolf",0x1112,0x0,596,"Prayer of Healing",0x2,9523,9523,0,nil
4/4 22:51:53.335  SPELL_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,596,"Prayer of Healing",0x2,9472,0,0,nil
4/4 22:51:53.335  SPELL_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0xF140049ED40003C1,"Bheethun",0x1112,0x0,596,"Prayer of Healing",0x2,9402,9402,0,nil
4/4 22:51:53.337  SPELL_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0x068000000023AC05,"Delraius",0x512,0x0,596,"Prayer of Healing",0x2,9554,0,0,nil
4/4 22:51:53.337  SPELL_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0x06800000007AD381,"Chimaîra",0x512,0x0,596,"Prayer of Healing",0x2,9378,0,0,nil
4/4 22:51:53.337  SPELL_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0x06800000002449E3,"Recall",0x512,0x0,596,"Prayer of Healing",0x2,9387,8333,0,nil
4/4 22:51:53.337  SPELL_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0x0680000000767E87,"Illiash",0x511,0x0,596,"Prayer of Healing",0x2,9979,9030,0,nil
4/4 22:51:53.337  SPELL_AURA_APPLIED,0x0680000000A57395,"Miracelwip",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,5570,"Insect Swarm",0x8,DEBUFF
4/4 22:51:53.356  SPELL_CAST_FAILED,0x0680000000767E87,"Illiash",0x511,0x0,0x0000000000000000,nil,0x80000000,0x80000000,23922,"Shield Slam",0x1,"Not yet recovered"
4/4 22:51:53.356  SPELL_DAMAGE,0x06800000005A8C86,"Krümml",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,42463,"Seal of Truth",0x2,3784,-1,2,0,0,0,nil,nil,nil
4/4 22:51:53.356  SPELL_AURA_APPLIED_DOSE,0x068000000020E48E,"Cursia",0x514,0x0,0x068000000020E48E,"Cursia",0x514,0x0,105785,"Stolen Time",0x1,BUFF,10
4/4 22:51:53.356  SPELL_AURA_REMOVED,0x06800000005A8C86,"Krümml",0x514,0x0,0x06800000005A8C86,"Krümml",0x514,0x0,86700,"Ancient Power",0x2,BUFF
4/4 22:51:53.356  SPELL_CAST_START,0x06800000007AD381,"Chimaîra",0x512,0x0,0x0000000000000000,nil,0x80000000,0x80000000,596,"Prayer of Healing",0x2
4/4 22:51:53.410  SPELL_PERIODIC_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0x0680000000767E87,"Illiash",0x511,0x0,77489,"Echo of Light",0x2,1807,1807,0,nil
4/4 22:51:53.461  SPELL_PERIODIC_DAMAGE,0x068000000023AC05,"Delraius",0x512,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,30108,"Unstable Affliction",0x20,19310,-1,32,0,0,0,1,nil,nil
4/4 22:51:53.461  SPELL_PERIODIC_HEAL,0x06800000007AD381,"Chimaîra",0x512,0x0,0x06800000007AD381,"Chimaîra",0x512,0x0,56161,"Glyph of Prayer of Healing",0x2,1634,0,0,nil
4/4 22:51:53.512  SPELL_PERIODIC_DAMAGE,0x0680000000767E87,"Illiash",0x511,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,12721,"Deep Wounds",0x1,1012,-1,1,0,0,0,nil,nil,nil
4/4 22:51:53.530  SPELL_PERIODIC_DAMAGE,0x06800000002449E3,"Recall",0x512,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,589,"Shadow Word: Pain",0x20,13640,-1,32,0,0,0,1,nil,nil
4/4 22:51:53.614  SWING_DAMAGE,0xF140771C500003C7,"WannWolf",0x1112,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,1268,-1,1,0,0,0,nil,1,nil
4/4 22:51:53.631  SPELL_PERIODIC_DAMAGE,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0x068000000023AC05,"Delraius",0x512,0x0,104378,"Black Blood of Go'rath",0x20,6715,-1,32,2098,0,1679,nil,nil,nil
4/4 22:51:53.631  SPELL_AURA_REMOVED,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0x068000000023AC05,"Delraius",0x512,0x0,104378,"Black Blood of Go'rath",0x20,DEBUFF
4/4 22:51:53.631  SPELL_PERIODIC_DAMAGE,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0x068000000020E48E,"Cursia",0x514,0x0,104378,"Black Blood of Go'rath",0x20,8520,-1,32,2130,0,0,nil,nil,nil
4/4 22:51:53.631  SPELL_AURA_REMOVED,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0x068000000020E48E,"Cursia",0x514,0x0,104378,"Black Blood of Go'rath",0x20,DEBUFF
4/4 22:51:53.631  SPELL_PERIODIC_DAMAGE,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0x0680000000767E87,"Illiash",0x511,0x0,104378,"Black Blood of Go'rath",0x20,7814,-1,32,2170,0,0,nil,nil,nil
4/4 22:51:53.631  SPELL_AURA_REMOVED,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0x0680000000767E87,"Illiash",0x511,0x0,104378,"Black Blood of Go'rath",0x20,DEBUFF
4/4 22:51:53.631  SPELL_PERIODIC_DAMAGE,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0x06800000007AD381,"Chimaîra",0x512,0x0,104378,"Black Blood of Go'rath",0x20,9786,-1,32,1087,0,0,nil,nil,nil
4/4 22:51:53.633  SPELL_AURA_REMOVED,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0x06800000007AD381,"Chimaîra",0x512,0x0,104378,"Black Blood of Go'rath",0x20,DEBUFF
4/4 22:51:53.633  SPELL_PERIODIC_DAMAGE,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0x06800000002449E3,"Recall",0x512,0x0,104378,"Black Blood of Go'rath",0x20,7287,-1,32,2143,0,0,nil,nil,nil
4/4 22:51:53.633  SPELL_AURA_REMOVED,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0x06800000002449E3,"Recall",0x512,0x0,104378,"Black Blood of Go'rath",0x20,DEBUFF
4/4 22:51:53.633  SPELL_PERIODIC_DAMAGE,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,104378,"Black Blood of Go'rath",0x20,7372,-1,32,3159,0,0,nil,nil,nil
4/4 22:51:53.633  SPELL_AURA_REMOVED,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,104378,"Black Blood of Go'rath",0x20,DEBUFF
4/4 22:51:53.633  SPELL_PERIODIC_DAMAGE,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0x068000000154C086,"Fellmuh",0x514,0x0,104378,"Black Blood of Go'rath",0x20,8352,-1,32,2088,0,0,nil,nil,nil
4/4 22:51:53.633  SPELL_AURA_REMOVED,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0x068000000154C086,"Fellmuh",0x514,0x0,104378,"Black Blood of Go'rath",0x20,DEBUFF
4/4 22:51:53.633  SPELL_PERIODIC_DAMAGE,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0x06800000005A8C86,"Krümml",0x514,0x0,104378,"Black Blood of Go'rath",0x20,8287,-1,32,2072,0,0,nil,nil,nil
4/4 22:51:53.633  SPELL_AURA_REMOVED,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0x06800000005A8C86,"Krümml",0x514,0x0,104378,"Black Blood of Go'rath",0x20,DEBUFF
4/4 22:51:53.633  SPELL_PERIODIC_DAMAGE,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0x0680000002FD85BD,"Safur",0x514,0x0,104378,"Black Blood of Go'rath",0x20,9460,-1,32,1051,0,0,nil,nil,nil
4/4 22:51:53.633  SPELL_AURA_REMOVED,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0x0680000002FD85BD,"Safur",0x514,0x0,104378,"Black Blood of Go'rath",0x20,DEBUFF
4/4 22:51:53.633  SPELL_PERIODIC_DAMAGE,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0x0680000000A57395,"Miracelwip",0x514,0x0,104378,"Black Blood of Go'rath",0x20,6807,-1,32,2085,0,0,nil,nil,nil
4/4 22:51:53.633  SPELL_AURA_REMOVED,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0x0680000000A57395,"Miracelwip",0x514,0x0,104378,"Black Blood of Go'rath",0x20,DEBUFF
4/4 22:51:53.653  SPELL_PERIODIC_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0xF1302E53000221DB,"Doomguard",0x2112,0x0,77489,"Echo of Light",0x2,188,188,0,nil
4/4 22:51:53.653  SPELL_CAST_SUCCESS,0x0680000000767E87,"Illiash",0x511,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,78,"Heroic Strike",0x1
4/4 22:51:53.653  SPELL_MISSED,0x0680000000767E87,"Illiash",0x511,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,78,"Heroic Strike",0x1,PARRY
4/4 22:51:53.688  SPELL_PERIODIC_ENERGIZE,0x06800000005A8C86,"Krümml",0x514,0x0,0x06800000005A8C86,"Krümml",0x514,0x0,89906,"Judgements of the Bold",0x2,586,0
4/4 22:51:53.704  SPELL_AURA_REMOVED,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,99621,"Flintlocke's Woodchucker",0x1,BUFF
4/4 22:51:53.738  SPELL_AURA_REFRESH,0x0680000002FD85BD,"Safur",0x514,0x0,0x06800000002449E3,"Recall",0x512,0x0,77489,"Echo of Light",0x2,BUFF
4/4 22:51:53.738  SPELL_AURA_REFRESH,0x0680000002FD85BD,"Safur",0x514,0x0,0x0680000000767E87,"Illiash",0x511,0x0,77489,"Echo of Light",0x2,BUFF
4/4 22:51:53.738  SPELL_AURA_REFRESH,0x0680000002FD85BD,"Safur",0x514,0x0,0x06800000007AD381,"Chimaîra",0x512,0x0,77489,"Echo of Light",0x2,BUFF
4/4 22:51:53.738  SPELL_AURA_REFRESH,0x0680000002FD85BD,"Safur",0x514,0x0,0x0680000000A57395,"Miracelwip",0x514,0x0,77489,"Echo of Light",0x2,BUFF
4/4 22:51:53.738  SPELL_AURA_REFRESH,0x0680000002FD85BD,"Safur",0x514,0x0,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,77489,"Echo of Light",0x2,BUFF
4/4 22:51:53.738  SPELL_AURA_REFRESH,0x0680000002FD85BD,"Safur",0x514,0x0,0x06800000005A8C86,"Krümml",0x514,0x0,77489,"Echo of Light",0x2,BUFF
4/4 22:51:53.738  SPELL_AURA_REFRESH,0x0680000002FD85BD,"Safur",0x514,0x0,0x068000000023AC05,"Delraius",0x512,0x0,77489,"Echo of Light",0x2,BUFF
4/4 22:51:53.738  SPELL_AURA_REFRESH,0x0680000002FD85BD,"Safur",0x514,0x0,0x068000000020E48E,"Cursia",0x514,0x0,77489,"Echo of Light",0x2,BUFF
4/4 22:51:53.738  SPELL_AURA_REFRESH,0x0680000002FD85BD,"Safur",0x514,0x0,0xF1302E53000221DB,"Doomguard",0x2112,0x0,77489,"Echo of Light",0x2,BUFF
4/4 22:51:53.738  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x06800000002449E3,"Recall",0x512,0x0,15290,"Vampiric Embrace",0x20,448,0,0,nil
4/4 22:51:53.738  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x06800000002449E3,"Recall",0x512,0x0,15290,"Vampiric Embrace",0x20,449,0,0,nil
4/4 22:51:53.758  SPELL_DAMAGE,0x068000000020E48E,"Cursia",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,82739,"Flame Orb",0x4,4103,-1,4,0,0,0,nil,nil,nil
4/4 22:51:53.758  SPELL_DAMAGE,0x06800000005A8C86,"Krümml",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,86704,"Ancient Fury",0x2,27387,-1,2,0,0,0,nil,nil,nil
4/4 22:51:53.758  SPELL_HEAL,0x06800000007AD381,"Chimaîra",0x512,0x0,0x06800000005A8C86,"Krümml",0x514,0x0,596,"Prayer of Healing",0x2,8191,0,0,nil
4/4 22:51:53.758  SPELL_HEAL,0x06800000007AD381,"Chimaîra",0x512,0x0,0x068000000154C086,"Fellmuh",0x514,0x0,596,"Prayer of Healing",0x2,8160,0,0,nil
4/4 22:51:53.758  SPELL_HEAL,0x06800000007AD381,"Chimaîra",0x512,0x0,0x068000000020E48E,"Cursia",0x514,0x0,596,"Prayer of Healing",0x2,8123,0,0,nil
4/4 22:51:53.758  SPELL_HEAL,0x06800000007AD381,"Chimaîra",0x512,0x0,0x0680000000A57395,"Miracelwip",0x514,0x0,596,"Prayer of Healing",0x2,8218,0,0,nil
4/4 22:51:53.758  SPELL_HEAL,0x06800000007AD381,"Chimaîra",0x512,0x0,0x0680000002FD85BD,"Safur",0x514,0x0,596,"Prayer of Healing",0x2,10660,0,0,nil
4/4 22:51:53.758  SPELL_PERIODIC_HEAL,0x068000000023AC05,"Delraius",0x512,0x0,0x068000000023AC05,"Delraius",0x512,0x0,96379,"Fel Armor",0x20,579,0,0,nil
4/4 22:51:53.758  SPELL_DAMAGE,0xF130D878000221A6,"Eye of Go'rath",0xa48,0x0,0x0680000000767E87,"Illiash",0x511,0x0,104347,"Shadow Gaze",0x20,13545,-1,32,6450,0,0,nil,nil,nil
4/4 22:51:53.758  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x06800000002449E3,"Recall",0x512,0x0,15290,"Vampiric Embrace",0x20,434,0,0,nil
4/4 22:51:53.758  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x06800000002449E3,"Recall",0x512,0x0,15290,"Vampiric Embrace",0x20,434,0,0,nil
4/4 22:51:53.758  SPELL_DAMAGE,0xF130D878000221A9,"Eye of Go'rath",0xa48,0x0,0x06800000007AD381,"Chimaîra",0x512,0x0,104347,"Shadow Gaze",0x20,16220,-1,32,4055,0,0,nil,nil,nil
4/4 22:51:53.758  SPELL_DAMAGE,0xF130D878000221A7,"Eye of Go'rath",0xa48,0x0,0x06800000007AD381,"Chimaîra",0x512,0x0,104347,"Shadow Gaze",0x20,18129,-1,32,2014,0,0,nil,nil,nil
4/4 22:51:53.758  DAMAGE_SPLIT,0x068000000023AC05,"Delraius",0x512,0x0,0xF140049ED40003C1,"Bheethun",0x1112,0x0,25228,"Soul Link",0x20,0,-1,32,0,0,1678,nil,nil,nil
4/4 22:51:53.758  SPELL_AURA_APPLIED,0x068000000020E48E,"Cursia",0x514,0x0,0x068000000020E48E,"Cursia",0x514,0x0,1953,"Blink",0x40,BUFF
4/4 22:51:53.758  SPELL_CAST_SUCCESS,0x068000000020E48E,"Cursia",0x514,0x0,0x0000000000000000,nil,0x80000000,0x80000000,1953,"Blink",0x40
4/4 22:51:53.781  SPELL_PERIODIC_DAMAGE,0x068000000020E48E,"Cursia",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,44457,"Living Bomb",0x4,9983,-1,4,0,0,0,nil,nil,nil
4/4 22:51:53.830  SPELL_PERIODIC_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0x06800000007AD381,"Chimaîra",0x512,0x0,77489,"Echo of Light",0x2,745,0,0,nil
4/4 22:51:53.830  SPELL_PERIODIC_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0x06800000002449E3,"Recall",0x512,0x0,77489,"Echo of Light",0x2,822,0,0,nil
4/4 22:51:53.830  SPELL_PERIODIC_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0x068000000023AC05,"Delraius",0x512,0x0,77489,"Echo of Light",0x2,519,0,0,nil
4/4 22:51:53.830  SPELL_PERIODIC_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,77489,"Echo of Light",0x2,596,0,0,nil
4/4 22:51:53.830  SPELL_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0x0680000002FD85BD,"Safur",0x514,0x0,34861,"Circle of Healing",0x2,9645,0,0,nil
4/4 22:51:53.830  SPELL_CAST_SUCCESS,0x0680000002FD85BD,"Safur",0x514,0x0,0x0000000000000000,nil,0x80000000,0x80000000,34861,"Circle of Healing",0x2
4/4 22:51:53.830  SPELL_PERIODIC_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0x0680000000A57395,"Miracelwip",0x514,0x0,77489,"Echo of Light",0x2,253,0,0,nil
4/4 22:51:53.830  SPELL_PERIODIC_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0x06800000005A8C86,"Krümml",0x514,0x0,77489,"Echo of Light",0x2,399,0,0,nil
4/4 22:51:53.830  SPELL_PERIODIC_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0x068000000020E48E,"Cursia",0x514,0x0,77489,"Echo of Light",0x2,302,0,0,nil
4/4 22:51:53.898  SPELL_ENERGIZE,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,77443,"Steady Shot",0x8,18,2
4/4 22:51:53.898  SPELL_AURA_REFRESH,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,53220,"Improved Steady Shot",0x1,BUFF
4/4 22:51:53.932  SPELL_AURA_REMOVED,0x06800000005A8C86,"Krümml",0x514,0x0,0x06800000005A8C86,"Krümml",0x514,0x0,90174,"Divine Purpose",0x2,BUFF
4/4 22:51:53.932  SPELL_AURA_APPLIED,0x06800000005A8C86,"Krümml",0x514,0x0,0x06800000005A8C86,"Krümml",0x514,0x0,90174,"Divine Purpose",0x2,BUFF
4/4 22:51:53.932  SPELL_CAST_SUCCESS,0x06800000005A8C86,"Krümml",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,85256,"Templar's Verdict",0x1
4/4 22:51:53.950  SWING_DAMAGE,0x068000000154C086,"Fellmuh",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,5733,-1,1,0,0,0,nil,nil,nil
4/4 22:51:53.950  SWING_DAMAGE,0x068000000154C086,"Fellmuh",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,5612,-1,1,0,0,0,1,nil,nil
4/4 22:51:53.985  RANGE_DAMAGE,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,75,"Auto Shot",0x1,8221,-1,1,0,0,0,nil,nil,nil
4/4 22:51:53.985  SPELL_ENERGIZE,0x06800000002449E3,"Recall",0x512,0x0,0x06800000002449E3,"Recall",0x512,0x0,89007,"Masochism",0x20,13672,0
4/4 22:51:53.985  SPELL_PERIODIC_DAMAGE,0x0000000000000000,nil,0x512,0x0,0x06800000002449E3,"Recall",0x512,0x0,32409,"Shadow Word: Death",0x20,359,-1,32,0,0,0,nil,nil,nil
4/4 22:51:53.985  SPELL_AURA_REMOVED,0x0000000000000000,nil,0x512,0x0,0x06800000002449E3,"Recall",0x512,0x0,32409,"Shadow Word: Death",0x20,BUFF
4/4 22:51:54.003  SWING_DAMAGE,0xF140049ED40003C1,"Bheethun",0x1112,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,2439,-1,1,0,0,0,nil,nil,nil
4/4 22:51:54.003  SPELL_CAST_SUCCESS,0x068000000154C086,"Fellmuh",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,8050,"Flame Shock",0x4
4/4 22:51:54.019  SPELL_PERIODIC_DAMAGE,0x06800000002449E3,"Recall",0x512,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,34914,"Vampiric Touch",0x20,24649,-1,32,0,0,0,1,nil,nil
4/4 22:51:54.036  SPELL_PERIODIC_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0x0680000002FD85BD,"Safur",0x514,0x0,77489,"Echo of Light",0x2,342,0,0,nil
4/4 22:51:54.036  SPELL_AURA_REMOVED,0x06800000002449E3,"Recall",0x512,0x0,0x06800000002449E3,"Recall",0x512,0x0,87153,"Dark Archangel",0x2,BUFF
4/4 22:51:54.122  SPELL_PERIODIC_DAMAGE,0x068000000154C086,"Fellmuh",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,77661,"Searing Flames",0x4,2044,-1,4,0,0,0,nil,nil,nil
4/4 22:51:54.122  SPELL_PERIODIC_ENERGIZE,0x06800000005A8C86,"Krümml",0x514,0x0,0x06800000002449E3,"Recall",0x512,0x0,57669,"Replenishment",0x8,136,0
4/4 22:51:54.139  SPELL_PERIODIC_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0xF140771C500003C7,"WannWolf",0x1112,0x0,77489,"Echo of Light",0x2,539,539,0,nil
4/4 22:51:54.139  SPELL_PERIODIC_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0xF140049ED40003C1,"Bheethun",0x1112,0x0,77489,"Echo of Light",0x2,269,269,0,nil
4/4 22:51:54.139  SPELL_CAST_START,0xF1302E53000221DB,"Doomguard",0x2112,0x0,0x0000000000000000,nil,0x80000000,0x80000000,85692,"Doom Bolt",0x20
4/4 22:51:54.139  SPELL_CAST_START,0xF13009DB000222C0,"Searing Totem",0x2114,0x0,0x0000000000000000,nil,0x80000000,0x80000000,3606,"Searing Bolt",0x4
4/4 22:51:54.139  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0xF140771C500003C7,"WannWolf",0x1112,0x0,15290,"Vampiric Embrace",0x20,448,448,0,nil
4/4 22:51:54.139  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,15290,"Vampiric Embrace",0x20,448,0,0,nil
4/4 22:51:54.139  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0xF140049ED40003C1,"Bheethun",0x1112,0x0,15290,"Vampiric Embrace",0x20,449,449,0,nil
4/4 22:51:54.139  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x068000000023AC05,"Delraius",0x512,0x0,15290,"Vampiric Embrace",0x20,448,0,0,nil
4/4 22:51:54.139  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x06800000007AD381,"Chimaîra",0x512,0x0,15290,"Vampiric Embrace",0x20,448,0,0,nil
4/4 22:51:54.139  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x0680000000767E87,"Illiash",0x511,0x0,15290,"Vampiric Embrace",0x20,475,0,0,nil
4/4 22:51:54.139  SPELL_AURA_REFRESH,0x0680000002FD85BD,"Safur",0x514,0x0,0xF140771C500003C7,"WannWolf",0x1112,0x0,77489,"Echo of Light",0x2,BUFF
4/4 22:51:54.139  SPELL_AURA_REFRESH,0x0680000002FD85BD,"Safur",0x514,0x0,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,77489,"Echo of Light",0x2,BUFF
4/4 22:51:54.139  SPELL_AURA_REFRESH,0x0680000002FD85BD,"Safur",0x514,0x0,0xF140049ED40003C1,"Bheethun",0x1112,0x0,77489,"Echo of Light",0x2,BUFF
4/4 22:51:54.139  SPELL_AURA_REFRESH,0x0680000002FD85BD,"Safur",0x514,0x0,0x068000000023AC05,"Delraius",0x512,0x0,77489,"Echo of Light",0x2,BUFF
4/4 22:51:54.139  SPELL_AURA_REFRESH,0x0680000002FD85BD,"Safur",0x514,0x0,0x06800000007AD381,"Chimaîra",0x512,0x0,77489,"Echo of Light",0x2,BUFF
4/4 22:51:54.139  SPELL_AURA_REFRESH,0x0680000002FD85BD,"Safur",0x514,0x0,0x06800000002449E3,"Recall",0x512,0x0,77489,"Echo of Light",0x2,BUFF
4/4 22:51:54.139  SPELL_AURA_REFRESH,0x0680000002FD85BD,"Safur",0x514,0x0,0x0680000000767E87,"Illiash",0x511,0x0,77489,"Echo of Light",0x2,BUFF
4/4 22:51:54.139  SPELL_DAMAGE,0x06800000005A8C86,"Krümml",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,20424,"Seals of Command",0x2,1362,-1,2,0,0,0,nil,nil,nil
4/4 22:51:54.163  SPELL_AURA_APPLIED,0x068000000023AC05,"Delraius",0x512,0x0,0x068000000020E48E,"Cursia",0x514,0x0,85759,"Dark Intent",0x20,BUFF
4/4 22:51:54.163  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0xF140771C500003C7,"WannWolf",0x1112,0x0,15290,"Vampiric Embrace",0x20,434,434,0,nil
4/4 22:51:54.163  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,15290,"Vampiric Embrace",0x20,434,0,0,nil
4/4 22:51:54.163  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0xF140049ED40003C1,"Bheethun",0x1112,0x0,15290,"Vampiric Embrace",0x20,434,434,0,nil
4/4 22:51:54.163  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x068000000023AC05,"Delraius",0x512,0x0,15290,"Vampiric Embrace",0x20,434,0,0,nil
4/4 22:51:54.163  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x06800000007AD381,"Chimaîra",0x512,0x0,15290,"Vampiric Embrace",0x20,433,0,0,nil
4/4 22:51:54.163  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x0680000000767E87,"Illiash",0x511,0x0,15290,"Vampiric Embrace",0x20,459,0,0,nil
4/4 22:51:54.163  SPELL_SUMMON,0x06800000002449E3,"Recall",0x512,0x0,0xF130B76A000222EB,"Shadowy Apparition",0xa28,0x0,87426,"Shadowy Apparition",0x20
